zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,latitude,longitude,country,decommissioned,estimated_population,notes
24870,STANDARD,Oceana,,"Crany, Hatcher, Rollins Branch, Toneyfork",WV,Wyoming County,37.69,-81.63,US,0,2676,
24872,STANDARD,Panther,,,WV,McDowell County,37.49,-81.88,US,0,518,
24873,STANDARD,Paynesville,,,WV,McDowell County,37.36,-81.66,US,0,0,
24874,STANDARD,Pineville,,,WV,Wyoming County,37.58,-81.53,US,0,2495,
24879,STANDARD,Raysal,,Atwell,WV,McDowell County,37.34,-81.76,US,0,0,
24880,STANDARD,Rock View,,,WV,Wyoming County,37.64,-81.51,US,0,0,
24882,STANDARD,Simon,,,WV,Wyoming County,37.61,-81.76,US,0,0,
24884,STANDARD,Squire,,,WV,McDowell County,37.26,-81.56,US,0,0,
24892,STANDARD,War,"Caretta, English, Yukon",,WV,McDowell County,37.3,-81.68,US,0,915,
24898,STANDARD,Wyoming,,,WV,Wyoming County,37.58,-81.58,US,0,0,
24901,STANDARD,Lewisburg,,,WV,Greenbrier County,37.8,-80.43,US,0,7139,
24910,STANDARD,Alderson,Dawson,,WV,Monroe County,37.72,-80.64,US,0,2759,
24915,STANDARD,Arbovale,,,WV,Pocahontas County,38.45,-79.75,US,0,0,
24916,STANDARD,Asbury,Alta,,WV,Greenbrier County,37.81,-80.56,US,0,0,
24918,STANDARD,Ballard,,,WV,Monroe County,37.51,-80.75,US,0,1083,
24920,STANDARD,Bartow,,,WV,Pocahontas County,38.58,-79.71,US,0,0,
24924,STANDARD,Buckeye,,,WV,Pocahontas County,38.19,-80.14,US,0,0,
24925,STANDARD,Caldwell,,,WV,Greenbrier County,37.75,-80.34,US,0,897,
24927,STANDARD,Cass,Stony Bottom,,WV,Pocahontas County,38.45,-79.89,US,0,0,
24931,STANDARD,Crawley,"Clintonville, Kieffer, Sam Black",,WV,Greenbrier County,37.94,-80.61,US,0,1193,
24934,STANDARD,Dunmore,,,WV,Pocahontas County,38.35,-79.82,US,0,0,
24935,STANDARD,Forest Hill,Indian Mills,,WV,Summers County,37.55,-80.83,US,0,0,
24938,STANDARD,Frankford,"Anthony, Friars Hill",,WV,Greenbrier County,37.91,-80.38,US,0,1231,
24941,STANDARD,Gap Mills,Sweet Springs,,WV,Monroe County,37.56,-80.41,US,0,766,
24943,STANDARD,Grassy Meadows,Grassy Mdws,,WV,Greenbrier County,37.84,-80.74,US,0,0,
24944,STANDARD,Green Bank,,,WV,Pocahontas County,38.39,-79.78,US,0,454,
24945,STANDARD,Greenville,,,WV,Monroe County,37.53,-80.66,US,0,0,
24946,STANDARD,Hillsboro,"Droop, Mill Point, Seebert",,WV,Pocahontas County,38.13,-80.21,US,0,910,
24951,STANDARD,Lindside,,,WV,Monroe County,37.45,-80.66,US,0,1144,
24954,STANDARD,Marlinton,"Minehaha Spgs, Minnehaha Springs",Minnehaha,WV,Pocahontas County,38.22,-80.08,US,0,2579,
24957,STANDARD,Maxwelton,,,WV,Greenbrier County,37.86,-80.41,US,0,0,
24961,STANDARD,White Sulphur Springs,,,WV,Greenbrier County,37.97,-80.11,US,1,0,Converted Decommisioned Zipcodes
24962,STANDARD,Pence Springs,,,WV,Summers County,37.67,-80.7,US,0,0,
24963,STANDARD,Peterstown,Bozoo,,WV,Monroe County,37.39,-80.79,US,0,2929,
24966,STANDARD,Renick,"Auto, Falling Sprg",,WV,Greenbrier County,37.98,-80.36,US,0,1024,
24970,STANDARD,Ronceverte,"Fort Spring, Organ Cave",,WV,Greenbrier County,37.74,-80.47,US,0,3283,
24974,STANDARD,Secondcreek,,,WV,Monroe County,37.66,-80.4,US,0,0,
24976,STANDARD,Sinks Grove,Pickaway,,WV,Monroe County,37.66,-80.52,US,0,829,
24977,STANDARD,Smoot,Meadow Bluff,,WV,Greenbrier County,37.86,-80.66,US,0,0,
24981,STANDARD,Talcott,Ballengee,,WV,Summers County,37.65,-80.75,US,0,594,
24983,STANDARD,Union,"Glace, Sarton, Willow Bend",,WV,Monroe County,37.59,-80.54,US,0,1883,
24984,STANDARD,Waiteville,,,WV,Monroe County,37.48,-80.43,US,0,0,
24985,STANDARD,Wayside,,,WV,Monroe County,37.58,-80.7,US,0,0,
24986,STANDARD,White Sulphur Springs,"Neola, Wht Sphr Spgs, Wht Sulphur S, Wht Sulphur Spgs",,WV,Greenbrier County,37.79,-80.29,US,0,3959,
24991,STANDARD,Williamsburg,Trout,,WV,Greenbrier County,37.96,-80.5,US,0,0,
24993,STANDARD,Wolfcreek,,,WV,Monroe County,37.66,-80.63,US,0,0,
25003,STANDARD,Alum Creek,,,WV,Lincoln County,38.28,-81.84,US,0,2063,
25005,STANDARD,Amma,,,WV,Roane County,38.54,-81.24,US,0,0,
25007,STANDARD,Arnett,,,WV,Raleigh County,37.84,-81.43,US,0,0,
25008,STANDARD,Artie,,,WV,Raleigh County,37.91,-81.36,US,0,0,
25009,STANDARD,Ashford,,,WV,Boone County,38.19,-81.71,US,0,744,
25015,STANDARD,Belle,"Diamond, Dupont City, Quincy, Shrewsbury, Witcher",,WV,Kanawha County,38.23,-81.53,US,0,3515,
25019,STANDARD,Bickmore,Fola,,WV,Clay County,38.37,-81.1,US,0,0,
25021,STANDARD,Bim,,,WV,Boone County,37.87,-81.69,US,0,0,
25024,STANDARD,Bloomingrose,,,WV,Boone County,38.15,-81.62,US,0,0,
25025,STANDARD,Blount,,,WV,Kanawha County,38.3,-81.38,US,0,0,
25028,STANDARD,Bob White,,,WV,Boone County,37.95,-81.72,US,0,0,
25030,STANDARD,Bomont,,,WV,Clay County,38.4,-81.21,US,0,0,
25033,STANDARD,Buffalo,,,WV,Putnam County,38.61,-81.98,US,0,1817,
25035,STANDARD,Cabin Creek,,Chelyan,WV,Kanawha County,38.17,-81.5,US,0,999,
25039,STANDARD,Cedar Grove,,,WV,Kanawha County,38.22,-81.42,US,0,890,
25043,STANDARD,Clay,,,WV,Clay County,38.46,-81.08,US,0,1340,
25044,STANDARD,Clear Creek,,,WV,Raleigh County,37.89,-81.31,US,0,0,
25045,STANDARD,Clendenin,"Clio, Corton, Quick",,WV,Kanawha County,38.48,-81.34,US,0,4358,
25047,STANDARD,Clothier,,,WV,Logan County,37.79,-81.99,US,0,0,
25048,STANDARD,Colcord,,Dorothy,WV,Raleigh County,37.93,-81.45,US,0,0,
25049,STANDARD,Comfort,,,WV,Boone County,38.12,-81.57,US,0,597,
25051,STANDARD,Costa,,,WV,Boone County,38.15,-81.71,US,0,0,
25053,STANDARD,Danville,,,WV,Boone County,38.08,-81.83,US,0,3229,
25059,STANDARD,Dixie,,,WV,Nicholas County,38.26,-81.18,US,0,507,
25060,STANDARD,Dorothy,Ameagle,,WV,Raleigh County,37.96,-81.49,US,0,0,
25062,STANDARD,Dry Creek,,,WV,Raleigh County,37.86,-81.49,US,0,0,
25063,STANDARD,Duck,"Elmira, Harrison, Strange Creek",,WV,Clay County,38.56,-80.97,US,0,1010,
25064,STANDARD,Dunbar,,,WV,Kanawha County,38.36,-81.73,US,0,7497,
25067,STANDARD,East Bank,Crown Hill,,WV,Kanawha County,38.21,-81.44,US,0,899,
25071,STANDARD,Elkview,Frame,,WV,Kanawha County,38.43,-81.47,US,0,8712,
25075,STANDARD,Eskdale,"Carbon, Decota, Kayford, Leewood, Ohley",,WV,Kanawha County,38.11,-81.47,US,0,499,
25079,STANDARD,Falling Rock,,,WV,Kanawha County,38.47,-81.38,US,0,0,
25081,STANDARD,Foster,,,WV,Boone County,38.09,-81.77,US,0,886,
25082,STANDARD,Fraziers Bottom,"Fraziers Btm, Pliny",,WV,Putnam County,38.54,-82.02,US,0,1438,
25083,STANDARD,Gallagher,"Burnwell, Livingston, Mahan, Standard, Whittaker",,WV,Kanawha County,38.17,-81.38,US,0,0,
25085,STANDARD,Gauley Bridge,Brownsville,,WV,Fayette County,38.16,-81.2,US,0,813,
25088,STANDARD,Glen,,,WV,Clay County,38.35,-81.23,US,0,0,
25093,STANDARD,Gordon,,,WV,Boone County,37.99,-81.68,US,0,0,
25103,STANDARD,Hansford,,,WV,Kanawha County,38.11,-81.37,US,0,0,
25106,STANDARD,Henderson,,,WV,Mason County,38.83,-82.13,US,0,501,
25107,STANDARD,Hernshaw,,,WV,Kanawha County,38.2,-81.61,US,0,483,
25108,STANDARD,Hewett,,,WV,Boone County,37.96,-81.85,US,0,561,
25111,STANDARD,Indore,,,WV,Clay County,38.35,-81.16,US,0,0,
25113,STANDARD,Ivydale,Big Otter,,WV,Clay County,38.52,-81.02,US,0,596,
25114,STANDARD,Jeffrey,Ramage,,WV,Boone County,37.94,-81.78,US,0,0,
25115,STANDARD,Kanawha Falls,,,WV,Fayette County,38.11,-81.15,US,0,0,
25118,STANDARD,Kimberly,,,WV,Fayette County,38.12,-81.32,US,0,0,
25119,STANDARD,Kincaid,,,WV,Fayette County,38.02,-81.26,US,0,0,
25121,STANDARD,Lake,,,WV,Logan County,37.94,-81.93,US,0,516,
25123,STANDARD,Leon,"Arbuckle, Grimms Landing, Grimms Lndg, Robertsburg",,WV,Mason County,38.74,-81.95,US,0,2338,
25124,STANDARD,Liberty,,,WV,Putnam County,38.63,-81.76,US,0,1024,
25125,STANDARD,Lizemores,Bentree,,WV,Clay County,38.33,-81.16,US,0,630,
25130,STANDARD,Madison,,,WV,Boone County,38.05,-81.8,US,0,2796,
25132,STANDARD,Mammoth,,,WV,Kanawha County,38.25,-81.37,US,0,0,
25133,STANDARD,Maysel,,,WV,Clay County,38.48,-81.12,US,0,531,
25136,STANDARD,Montgomery,,,WV,Fayette County,38.17,-81.31,US,0,1110,
25139,STANDARD,Mount Carbon,,,WV,Fayette County,38.14,-81.32,US,0,0,
25140,STANDARD,Naoma,"Montcoal, Stickney, Sundial",,WV,Raleigh County,37.89,-81.52,US,0,599,
25141,STANDARD,Nebo,,,WV,Clay County,38.62,-81.02,US,0,0,
25142,STANDARD,Nellis,,,WV,Boone County,38.15,-81.73,US,0,0,
25143,STANDARD,Nitro,,,WV,Kanawha County,38.41,-81.83,US,0,7120,
25148,STANDARD,Orgas,,,WV,Boone County,38.06,-81.56,US,0,0,
25154,STANDARD,Peytona,,,WV,Boone County,38.12,-81.7,US,0,632,
25159,STANDARD,Poca,Lanham,,WV,Putnam County,38.47,-81.81,US,0,4429,
25160,STANDARD,Pond Gap,,Amelia,WV,Kanawha County,38.28,-81.28,US,0,0,
25161,STANDARD,Powellton,,,WV,Fayette County,38.09,-81.31,US,0,0,
25164,STANDARD,Procious,"Ovapa, Pigeon",,WV,Clay County,38.47,-81.22,US,0,835,
25165,STANDARD,Racine,,,WV,Boone County,38.16,-81.65,US,0,479,
25168,STANDARD,Red House,,,WV,Putnam County,38.55,-81.89,US,0,2170,
25169,STANDARD,Ridgeview,,,WV,Boone County,38.15,-81.78,US,0,0,
25173,STANDARD,Robson,Beards Fork,,WV,Fayette County,38.09,-81.24,US,0,0,
25174,STANDARD,Rock Creek,,,WV,Raleigh County,37.83,-81.48,US,0,0,
25177,STANDARD,Saint Albans,Jefferson,,WV,Kanawha County,38.37,-81.81,US,0,19627,
25180,STANDARD,Saxon,,,WV,Raleigh County,37.78,-81.43,US,0,0,
25181,STANDARD,Seth,Prenter,Williams Mountain,WV,Boone County,38.09,-81.64,US,0,1152,
25187,STANDARD,Southside,,,WV,Mason County,38.7,-81.99,US,0,509,
25193,STANDARD,Sylvester,,,WV,Boone County,38,-81.56,US,0,0,
25202,STANDARD,Tornado,Upper Falls,,WV,Kanawha County,38.33,-81.85,US,0,1205,
25203,STANDARD,Turtle Creek,,,WV,Boone County,38.04,-81.86,US,0,0,
25204,STANDARD,Twilight,Bandytown,,WV,Boone County,37.92,-81.62,US,0,0,
25206,STANDARD,Van,,,WV,Boone County,37.95,-81.69,US,0,0,
25208,STANDARD,Wharton,"Bald Knob, Barrett",,WV,Boone County,37.9,-81.69,US,0,676,
25209,STANDARD,Whitesville,"Garrison, Packsville, Pettus",,WV,Boone County,37.97,-81.53,US,0,888,
25213,STANDARD,Winfield,,,WV,Putnam County,38.52,-81.88,US,0,4721,
25214,STANDARD,Winifrede,,,WV,Kanawha County,38.16,-81.56,US,0,0,
25231,STANDARD,Advent,,,WV,Jackson County,38.62,-81.56,US,0,0,
25234,STANDARD,Arnoldsburg,Sand Ridge,,WV,Calhoun County,38.78,-81.12,US,0,723,
25235,STANDARD,Chloe,Floe,,WV,Calhoun County,38.67,-81.09,US,0,689,
25239,STANDARD,Cottageville,,,WV,Jackson County,38.85,-81.81,US,0,1348,
25241,STANDARD,Evans,,,WV,Jackson County,38.8,-81.8,US,0,1355,
25243,STANDARD,Gandeeville,Harmony,,WV,Roane County,38.69,-81.46,US,0,762,
25244,STANDARD,Gay,,,WV,Jackson County,38.8,-81.57,US,0,589,
25245,STANDARD,Given,Rock Castle,,WV,Jackson County,38.71,-81.7,US,0,763,
25248,STANDARD,Kenna,"Kentuck, Romance",,WV,Jackson County,38.67,-81.66,US,0,2512,
25251,STANDARD,Left Hand,,,WV,Roane County,38.61,-81.24,US,0,0,
25252,STANDARD,Le Roy,"Duncan, Liverpool",,WV,Jackson County,38.95,-81.57,US,0,836,
25253,STANDARD,Letart,,,WV,Mason County,38.88,-81.97,US,0,1566,
25259,STANDARD,Looneyville,"Linden, Tariff",,WV,Roane County,38.66,-81.29,US,0,547,
25260,STANDARD,Mason,Clifton,,WV,Mason County,39.01,-82.02,US,0,1329,
25261,STANDARD,Millstone,,,WV,Calhoun County,38.85,-81.07,US,0,0,
25262,STANDARD,Millwood,,,WV,Jackson County,38.9,-81.81,US,0,789,
25264,STANDARD,Mount Alto,,,WV,Jackson County,38.86,-81.87,US,0,0,
25266,STANDARD,Newton,Uler,,WV,Roane County,38.59,-81.15,US,0,562,
25267,STANDARD,Normantown,"Letter Gap, Lockney, Stumptown",,WV,Gilmer County,38.89,-80.95,US,0,573,
25268,STANDARD,Orma,Minnora,,WV,Calhoun County,38.74,-81.09,US,0,0,
25270,STANDARD,Reedy,,,WV,Roane County,38.89,-81.42,US,0,691,
25271,STANDARD,Ripley,Statts Mills,Fairplain,WV,Jackson County,38.82,-81.7,US,0,7112,
25275,STANDARD,Sandyville,,,WV,Jackson County,38.9,-81.64,US,0,1825,
25276,STANDARD,Spencer,,,WV,Roane County,38.8,-81.35,US,0,5558,
25285,STANDARD,Wallback,Valley Fork,,WV,Clay County,38.57,-81.08,US,0,520,
25286,STANDARD,Walton,,,WV,Roane County,38.6,-81.4,US,0,1104,
25287,STANDARD,West Columbia,Lakin,,WV,Mason County,38.93,-82.07,US,0,494,
25301,STANDARD,Charleston,,,WV,Kanawha County,38.35,-81.63,US,0,1800,
25302,STANDARD,Charleston,Big Chimney,,WV,Kanawha County,38.35,-81.63,US,0,11961,
25303,STANDARD,Charleston,"S Charleston, South Charleston",,WV,Kanawha County,38.35,-81.63,US,0,6275,
25304,STANDARD,Charleston,,Kanawha City,WV,Kanawha County,38.35,-81.63,US,0,6483,
25305,STANDARD,Charleston,,,WV,Kanawha County,38.35,-81.63,US,0,0,
25306,STANDARD,Charleston,Malden,,WV,Kanawha County,38.35,-81.63,US,0,5065,
25309,STANDARD,Charleston,"S Charleston, South Charleston",,WV,Kanawha County,38.35,-81.63,US,0,9969,
25311,STANDARD,Charleston,,,WV,Kanawha County,38.35,-81.63,US,0,7427,
25312,STANDARD,Charleston,,Sissonville,WV,Kanawha County,38.35,-81.63,US,0,11193,
25313,STANDARD,Charleston,Cross Lanes,,WV,Kanawha County,38.35,-81.63,US,0,10597,
25314,STANDARD,Charleston,,,WV,Kanawha County,38.35,-81.63,US,0,13109,
25315,STANDARD,Charleston,"Chesapeake, Marmet",,WV,Kanawha County,38.35,-81.63,US,0,2406,
25320,STANDARD,Charleston,Sissonville,,WV,Kanawha County,38.35,-81.63,US,0,4294,
25387,STANDARD,Charleston,,,WV,Kanawha County,38.35,-81.63,US,0,0,
25389,STANDARD,Charleston,,,WV,Kanawha County,38.35,-81.63,US,0,0,
25401,STANDARD,Martinsburg,,,WV,Berkeley County,39.46,-77.96,US,0,10936,
25403,STANDARD,Martinsburg,,,WV,Berkeley County,39.46,-77.96,US,0,9792,
25404,STANDARD,Martinsburg,,,WV,Berkeley County,39.46,-77.96,US,0,14198,
25405,STANDARD,Martinsburg,,,WV,Berkeley County,39.46,-77.96,US,0,8929,
25411,STANDARD,Berkeley Springs,"Berkeley Spgs, Hancock, Unger",,WV,Morgan County,39.55,-78.21,US,0,10129,
25413,STANDARD,Bunker Hill,,,WV,Berkeley County,39.32,-78.05,US,0,6154,
25414,STANDARD,Charles Town,,,WV,Jefferson County,39.28,-77.85,US,0,13677,
25419,STANDARD,Falling Waters,Falling Wtrs,,WV,Berkeley County,39.55,-77.89,US,0,7866,
25420,STANDARD,Gerrardstown,,,WV,Berkeley County,39.37,-78.11,US,0,3295,
25421,STANDARD,Glengary,,,WV,Berkeley County,39.38,-78.15,US,0,0,
25422,STANDARD,Great Cacapon,,,WV,Morgan County,39.62,-78.29,US,0,1116,
25425,STANDARD,Harpers Ferry,Bolivar,,WV,Jefferson County,39.32,-77.74,US,0,10035,
25427,STANDARD,Hedgesville,"Cherry Run, Jones Springs",,WV,Berkeley County,39.55,-77.99,US,0,11492,
25428,STANDARD,Inwood,,,WV,Berkeley County,39.35,-78.05,US,0,8680,
25430,STANDARD,Kearneysville,Middleway,,WV,Jefferson County,39.38,-77.88,US,0,6639,
25431,STANDARD,Levels,,,WV,Hampshire County,39.48,-78.55,US,0,0,
25432,STANDARD,Millville,,,WV,Jefferson County,39.29,-77.78,US,0,0,
25434,STANDARD,Paw Paw,,,WV,Hampshire County,39.53,-78.45,US,0,1558,
25437,STANDARD,Points,,,WV,Hampshire County,39.44,-78.61,US,0,0,
25438,STANDARD,Ranson,,,WV,Jefferson County,39.29,-77.86,US,0,5046,
25442,STANDARD,Shenandoah Junction,Shendoah Jct,,WV,Jefferson County,39.35,-77.84,US,0,1602,
25443,STANDARD,Shepherdstown,,,WV,Jefferson County,39.43,-77.8,US,0,5438,
25444,STANDARD,Slanesville,,,WV,Hampshire County,39.37,-78.52,US,0,712,
25446,STANDARD,Summit Point,,,WV,Jefferson County,39.24,-77.95,US,0,1147,
25501,STANDARD,Alkol,,,WV,Lincoln County,38.17,-81.99,US,0,819,
25502,STANDARD,Apple Grove,,,WV,Mason County,38.7,-82.17,US,0,800,
25503,STANDARD,Ashton,,,WV,Mason County,38.66,-82.09,US,0,581,
25504,STANDARD,Barboursville,,,WV,Cabell County,38.4,-82.29,US,0,9894,
25505,STANDARD,Big Creek,,,WV,Logan County,38,-81.99,US,0,0,
25506,STANDARD,Branchland,"Palermo, Sias",,WV,Lincoln County,38.25,-82.25,US,0,2987,
25508,STANDARD,Chapmanville,Shively,,WV,Logan County,37.97,-82.01,US,0,6341,
25510,STANDARD,Culloden,,,WV,Cabell County,38.41,-82.06,US,0,4003,
25511,STANDARD,Dunlow,,,WV,Wayne County,38.03,-82.34,US,0,649,
25512,STANDARD,East Lynn,,,WV,Wayne County,38.19,-82.32,US,0,809,
25514,STANDARD,Fort Gay,Glenhayes,,WV,Wayne County,38.11,-82.59,US,0,2774,
25515,STANDARD,Gallipolis Ferry,Galipolis Fry,,WV,Mason County,38.76,-82.11,US,0,1651,
25517,STANDARD,Genoa,Radnor,,WV,Wayne County,38.07,-82.46,US,0,1117,
25520,STANDARD,Glenwood,,,WV,Mason County,38.54,-82.14,US,0,1063,
25521,STANDARD,Griffithsville,Griffithsvle,,WV,Lincoln County,38.24,-81.99,US,0,739,
25523,STANDARD,Hamlin,Sweetland,,WV,Lincoln County,38.27,-82.1,US,0,2053,
25524,STANDARD,Harts,"Ferrellsburg, Leet",,WV,Lincoln County,38.03,-82.13,US,0,2660,
25526,STANDARD,Hurricane,,,WV,Putnam County,38.43,-82.01,US,0,18123,
25529,STANDARD,Julian,,,WV,Boone County,38.13,-81.86,US,0,640,
25530,STANDARD,Kenova,,,WV,Wayne County,38.4,-82.58,US,0,4601,
25534,STANDARD,Kiahsville,Cove Gap,,WV,Wayne County,38.06,-82.26,US,0,0,
25535,STANDARD,Lavalette,,,WV,Wayne County,38.32,-82.41,US,0,2132,
25537,STANDARD,Lesage,,,WV,Cabell County,38.48,-82.3,US,0,1827,
25540,STANDARD,Midkiff,,,WV,Lincoln County,38.14,-82.13,US,0,0,
25541,STANDARD,Milton,,,WV,Cabell County,38.43,-82.13,US,0,7505,
25544,STANDARD,Myra,,,WV,Lincoln County,38.22,-82.13,US,0,0,
25545,STANDARD,Ona,,,WV,Cabell County,38.48,-82.22,US,0,3898,
25547,STANDARD,Pecks Mill,,,WV,Logan County,37.92,-81.95,US,0,920,
25550,STANDARD,Point Pleasant,Pt Pleasant,,WV,Mason County,38.85,-82.13,US,0,6736,
25555,STANDARD,Prichard,,,WV,Wayne County,38.21,-82.56,US,0,1606,
25557,STANDARD,Ranger,,,WV,Lincoln County,38.13,-82.19,US,0,971,
25559,STANDARD,Salt Rock,,,WV,Cabell County,38.32,-82.24,US,0,1734,
25560,STANDARD,Scott Depot,,,WV,Putnam County,38.44,-81.89,US,0,7601,
25564,STANDARD,Sod,,,WV,Lincoln County,38.26,-81.88,US,0,1018,
25565,STANDARD,Spurlockville,Morrisvale,,WV,Lincoln County,38.07,-81.99,US,0,491,
25567,STANDARD,Sumerco,,,WV,Lincoln County,38.19,-81.89,US,0,592,
25570,STANDARD,Wayne,,,WV,Wayne County,38.22,-82.44,US,0,4502,
25571,STANDARD,West Hamlin,,,WV,Lincoln County,38.28,-82.19,US,0,2004,
25572,STANDARD,Woodville,Alkol,,WV,Lincoln County,38.15,-81.89,US,0,0,
25573,STANDARD,Yawkey,,,WV,Lincoln County,38.2,-81.95,US,0,677,
25601,STANDARD,Logan,"Mitchell Hts, Monaville, Rossmore, West Logan",,WV,Logan County,37.84,-81.98,US,0,3739,
25607,STANDARD,Amherstdale,Robinette,,WV,Logan County,37.8,-81.75,US,0,641,
25608,STANDARD,Baisden,,,WV,Mingo County,37.58,-81.94,US,0,521,
25612,STANDARD,Chauncey,,,WV,Logan County,37.76,-81.96,US,0,0,
25617,STANDARD,Davin,,,WV,Logan County,37.71,-81.78,US,0,667,
25621,STANDARD,Gilbert,Hampden,,WV,Mingo County,37.61,-81.86,US,0,2049,
25625,STANDARD,Holden,,,WV,Logan County,37.81,-82.06,US,0,998,
25632,STANDARD,Lyburn,"Earling, Taplin",,WV,Logan County,37.74,-81.93,US,0,0,
25635,STANDARD,Man,"Hunt, Landville",,WV,Logan County,37.74,-81.87,US,0,1347,
25638,STANDARD,Omar,Barnabus,,WV,Logan County,37.72,-82.01,US,0,777,
25650,STANDARD,Verner,Emmett,,WV,Mingo County,37.63,-81.85,US,0,0,
25651,STANDARD,Wharncliffe,,,WV,Mingo County,37.55,-81.97,US,0,0,
25654,STANDARD,Yolyn,Dehue,,WV,Logan County,37.86,-81.86,US,0,0,
25661,STANDARD,Williamson,"Nolan, Sprigg",,WV,Mingo County,37.67,-82.27,US,0,3975,
25666,STANDARD,Breeden,,,WV,Mingo County,37.92,-82.27,US,0,0,
25669,STANDARD,Crum,,,WV,Wayne County,37.94,-82.44,US,0,835,
25670,STANDARD,Delbarton,"Myrtle, Stirrat",,WV,Mingo County,37.7,-82.18,US,0,3179,
25671,STANDARD,Dingess,,,WV,Mingo County,37.87,-82.18,US,0,848,
25672,STANDARD,Edgarton,"Thacker, Vulcan",,WV,Mingo County,37.58,-82.1,US,0,0,
25674,STANDARD,Kermit,,,WV,Mingo County,37.83,-82.4,US,0,1835,
25676,STANDARD,Lenore,,,WV,Mingo County,37.8,-82.27,US,0,1151,
25678,STANDARD,Matewan,"Blackberry City, Blckberry Cty, Lobata, Meador",,WV,Mingo County,37.62,-82.16,US,0,1139,
25699,STANDARD,Wilsondale,,,WV,Wayne County,37.95,-82.36,US,0,0,
25701,STANDARD,Huntington,,,WV,Cabell County,38.41,-82.43,US,0,15809,
25702,STANDARD,Huntington,,,WV,Cabell County,38.41,-82.43,US,0,5103,
25703,STANDARD,Huntington,,,WV,Cabell County,38.41,-82.43,US,0,2122,
25704,STANDARD,Huntington,,,WV,Wayne County,38.41,-82.43,US,0,11496,
25705,STANDARD,Huntington,,Beverly Hills,WV,Cabell County,38.41,-82.43,US,0,15882,
25801,STANDARD,Beckley,,East Beckley,WV,Raleigh County,37.78,-81.18,US,0,21630,
25811,STANDARD,Amigo,,,WV,Wyoming County,37.59,-81.34,US,0,0,
25812,STANDARD,Ansted,,,WV,Fayette County,38.13,-81.1,US,0,1318,
25813,STANDARD,Beaver,"Blue Jay, Glen Morgan",,WV,Raleigh County,37.74,-81.15,US,0,4160,
25817,STANDARD,Bolt,,,WV,Raleigh County,37.76,-81.41,US,0,520,
25820,STANDARD,Camp Creek,,,WV,Mercer County,37.48,-81.1,US,0,0,
25823,STANDARD,Coal City,"Jonben, Whitby",,WV,Raleigh County,37.67,-81.21,US,0,1669,
25825,STANDARD,Cool Ridge,,,WV,Raleigh County,37.64,-81.12,US,0,1776,
25827,STANDARD,Crab Orchard,,,WV,Raleigh County,37.74,-81.23,US,0,2554,
25831,STANDARD,Danese,"Clifftop, Maplewood",,WV,Fayette County,37.88,-80.97,US,0,909,
25832,STANDARD,Daniels,Glade Springs,,WV,Raleigh County,37.72,-81.12,US,0,3336,
25837,STANDARD,Edmond,,,WV,Fayette County,38.05,-81.03,US,0,0,
25839,STANDARD,Fairdale,,,WV,Raleigh County,37.78,-81.39,US,0,1034,
25840,STANDARD,Fayetteville,"Beckwith, Cunard, Wriston","Gatewood, Tourison",WV,Fayette County,38.05,-81.1,US,0,6065,
25841,STANDARD,Flat Top,,,WV,Mercer County,37.58,-81.11,US,0,0,
25843,STANDARD,Ghent,,,WV,Raleigh County,37.61,-81.09,US,0,674,
25844,STANDARD,Glen Daniel,,,WV,Raleigh County,37.77,-81.33,US,0,1144,
25845,STANDARD,Glen Fork,,,WV,Wyoming County,37.65,-81.52,US,0,0,
25846,STANDARD,Glen Jean,,,WV,Fayette County,37.93,-81.17,US,0,491,
25848,STANDARD,Glen Rogers,,,WV,Wyoming County,37.73,-81.44,US,0,0,
25854,STANDARD,Hico,,,WV,Fayette County,38.11,-80.94,US,0,821,
25857,STANDARD,Josephine,,,WV,Raleigh County,37.62,-81.21,US,0,0,
25862,STANDARD,Lansing,,,WV,Fayette County,38.1,-81.03,US,0,0,
25864,STANDARD,Layland,"Lawton, Terry",,WV,Raleigh County,37.87,-80.99,US,0,0,
25865,STANDARD,Lester,,,WV,Raleigh County,37.73,-81.3,US,0,916,
25868,STANDARD,Lookout,,,WV,Fayette County,38.05,-80.89,US,0,0,
25870,STANDARD,Maben,,Pierpont,WV,Wyoming County,37.66,-81.39,US,0,0,
25876,STANDARD,Saulsville,Mc Graws,,WV,Wyoming County,37.63,-81.44,US,0,0,
25880,STANDARD,Mount Hope,,Kilsyth,WV,Fayette County,37.89,-81.17,US,0,3947,
25882,STANDARD,Mullens,,,WV,Wyoming County,37.57,-81.38,US,0,1537,
25901,STANDARD,Oak Hill,"Harvey, Redstar, Summerlee",,WV,Fayette County,37.98,-81.14,US,0,7952,
25902,STANDARD,Odd,,,WV,Raleigh County,37.56,-81.23,US,0,0,
25908,STANDARD,Princewick,Winding Gulf,,WV,Raleigh County,37.65,-81.23,US,0,0,
25913,STANDARD,Ravencliff,,,WV,Wyoming County,37.69,-81.49,US,0,0,
25915,STANDARD,Rhodell,"East Gulf, Mead",,WV,Raleigh County,37.6,-81.3,US,0,0,
25917,STANDARD,Scarbro,Kingston,,WV,Fayette County,37.95,-81.24,US,0,1430,
25918,STANDARD,Shady Spring,Abraham,,WV,Raleigh County,37.7,-81.09,US,0,3144,
